,user_followers,user_friends,user_favourites,user_verified,Sentiment
718,11.0,24.0,25.0,0,1
719,86.0,665.0,7333.0,0,1
720,771.0,2188.0,1903.0,0,2
721,4052.0,1.0,9.0,0,1
722,1154.0,87.0,364.0,0,2
723,846.0,4230.0,5208.0,0,2
724,11.0,24.0,25.0,0,1
725,3131.0,1.0,18.0,0,1
726,625.0,129.0,14.0,0,1
727,4950.0,17.0,3.0,0,2
728,248.0,1418.0,4404.0,0,1
729,846.0,4230.0,5208.0,0,2
730,3.0,88.0,17.0,0,1
731,11.0,24.0,25.0,0,2
732,127.0,145.0,1466.0,0,2
733,11.0,24.0,25.0,0,0
734,169.0,82.0,23280.0,0,1
735,11.0,24.0,25.0,0,0
736,11.0,24.0,25.0,0,0
737,111.0,428.0,54.0,0,1
738,11.0,24.0,25.0,0,2
739,65.0,240.0,125.0,0,1
740,1024.0,839.0,38.0,0,2
741,57.0,9.0,25.0,0,1
742,14469.0,822.0,40097.0,1,1
743,111.0,428.0,54.0,0,1
744,1445.0,501.0,15497.0,0,1
745,111.0,428.0,54.0,0,1
746,16.0,0.0,0.0,0,1
747,111.0,428.0,54.0,0,1
748,6.0,30.0,41.0,0,1
749,710.0,829.0,13805.0,0,2
750,111.0,428.0,54.0,0,1
751,1721.0,5003.0,4803.0,0,1
752,111.0,428.0,54.0,0,1
753,227.0,399.0,8779.0,0,1
754,771.0,2188.0,1903.0,0,2
755,111.0,428.0,54.0,0,1
756,111.0,428.0,54.0,0,1
757,111.0,428.0,54.0,0,1
758,111.0,428.0,54.0,0,1
759,111.0,428.0,54.0,0,1
760,111.0,428.0,54.0,0,1
761,111.0,428.0,54.0,0,1
762,111.0,428.0,54.0,0,1
763,111.0,428.0,54.0,0,1
764,111.0,428.0,54.0,0,1
765,111.0,428.0,54.0,0,1
766,263.0,599.0,4636.0,0,2
767,583.0,45.0,1943.0,0,2
768,127.0,52.0,974.0,0,1
769,111.0,428.0,54.0,0,1
770,324.0,557.0,22371.0,0,2
771,214.0,128.0,984.0,0,2
772,1566.0,1351.0,525.0,0,1
773,1257.0,413.0,7796.0,0,1
774,111.0,428.0,54.0,0,1
775,213.0,1356.0,16074.0,0,2
776,127.0,52.0,974.0,0,1
777,1281.0,25.0,72.0,0,1
778,214.0,128.0,984.0,0,2
779,68.0,84.0,427.0,0,1
780,117.0,543.0,172.0,0,1
781,111.0,428.0,54.0,0,1
782,4.0,6.0,35.0,0,1
783,111.0,428.0,54.0,0,1
784,229.0,129.0,3200.0,0,2
785,68.0,84.0,427.0,0,1
786,3210.0,1.0,28.0,0,1
787,42.0,36.0,1572.0,0,1
788,2576.0,869.0,78271.0,0,1
789,518.0,748.0,17864.0,0,1
790,1154.0,87.0,364.0,0,1
791,952.0,3183.0,7554.0,0,0
792,1094.0,161.0,59.0,0,1
793,244.0,37.0,955.0,0,1
794,13559.0,140.0,2638.0,0,1
795,274.0,644.0,1192.0,0,1
796,97.0,571.0,2235.0,0,2
797,1.0,0.0,0.0,0,2
798,604.0,3627.0,4387.0,0,2
799,127.0,52.0,974.0,0,1
800,23.0,739.0,1807.0,0,1
801,57.0,78.0,4894.0,0,1
802,875.0,934.0,8850.0,0,2
803,127.0,52.0,974.0,0,1
804,5872.0,2.0,178.0,0,1
805,494.0,2501.0,2386.0,0,2
806,14.0,38.0,159.0,0,1
807,9.0,22.0,11.0,0,2
808,104.0,41.0,238.0,0,1
809,27.0,6.0,3.0,0,1
810,3081.0,5.0,35.0,0,2
811,7384.0,49.0,1491.0,0,1
812,5.0,1.0,3.0,0,1
813,127.0,52.0,974.0,0,0
814,1281.0,697.0,54705.0,0,2
815,127.0,52.0,974.0,0,1
816,1627.0,240.0,1849.0,0,2
817,4309.0,4936.0,40965.0,0,0
818,14.0,38.0,159.0,0,1
819,76.0,74.0,6161.0,0,1
820,162.0,129.0,3148.0,0,1
821,29.0,230.0,4.0,0,1
822,14.0,38.0,159.0,0,1
823,802.0,1206.0,137.0,0,0
824,184.0,415.0,5339.0,0,1
825,14.0,38.0,159.0,0,2
826,14.0,38.0,159.0,0,1
827,238.0,137.0,282.0,0,1
828,14.0,26.0,12.0,0,2
829,771.0,2188.0,1903.0,0,2
830,3113.0,378.0,14982.0,0,1
831,288.0,4.0,0.0,0,1
832,186.0,347.0,5020.0,0,1
833,600.0,897.0,2181.0,0,1
834,288.0,4.0,0.0,0,1
835,3.0,32.0,518.0,0,1
836,7.0,51.0,3.0,0,1
837,1074.0,14.0,353.0,0,2
838,236.0,1267.0,2811.0,0,0
839,51.0,90.0,714.0,0,1
840,127.0,52.0,974.0,0,1
841,126.0,61.0,296.0,0,0
842,354.0,185.0,4150.0,0,0
843,14.0,70.0,178.0,0,2
844,601.0,496.0,661.0,0,2
845,36.0,168.0,1526.0,0,1
846,7684.0,232.0,844.0,0,2
847,393.0,416.0,5.0,0,1
848,3309.0,1976.0,201.0,0,2
849,7684.0,232.0,844.0,0,2
850,668.0,28.0,1.0,0,2
851,25.0,1.0,1.0,0,2
852,428.0,1034.0,9303.0,0,2
853,1994.0,241.0,8456.0,0,0
854,7684.0,232.0,844.0,0,2
855,7684.0,232.0,844.0,0,2
856,428.0,1034.0,9303.0,0,2
857,1174.0,1637.0,0.0,0,1
858,105.0,0.0,0.0,0,0
859,1994.0,241.0,8456.0,0,2
860,3309.0,1976.0,201.0,0,1
861,20.0,55.0,1936.0,0,2
862,96.0,455.0,3589.0,0,1
863,10.0,161.0,403.0,0,1
864,269.0,337.0,2223.0,0,1
865,662.0,2192.0,1483.0,0,2
866,1877.0,1454.0,33.0,0,1
867,1336.0,376.0,3867.0,0,1
868,137.0,142.0,22567.0,0,1
869,501.0,458.0,1540.0,0,1
870,3910.0,1.0,10.0,0,1
871,3309.0,1976.0,201.0,0,1
872,623.0,849.0,12809.0,0,2
873,127.0,52.0,974.0,0,1
874,1281.0,25.0,72.0,0,1
875,13043.0,216.0,355.0,0,2
876,2172.0,1783.0,28101.0,0,1
877,127.0,52.0,974.0,0,1
878,15.0,34.0,29.0,0,2
879,1281.0,25.0,72.0,0,1
880,131970.0,794.0,12454.0,1,2
881,7.0,21.0,899.0,0,1
882,78780.0,46656.0,120853.0,0,1
883,1595.0,396.0,8899.0,0,1
884,1281.0,25.0,72.0,0,1
885,127.0,52.0,974.0,0,1
886,9.0,141.0,8.0,0,1
887,9798.0,3337.0,193.0,0,1
888,4506.0,522.0,2510.0,0,2
889,2750.0,2079.0,4875.0,0,1
890,176.0,16.0,97.0,0,1
891,618.0,150.0,4769.0,0,2
892,3508.0,0.0,0.0,0,1
893,1094.0,161.0,59.0,0,1
894,4154.0,76.0,45.0,0,1
895,2158.0,1.0,3.0,0,1
896,1.0,0.0,0.0,0,2
897,204.0,72.0,1.0,0,0
898,127.0,52.0,974.0,0,1
899,1058.0,72.0,1852.0,0,2
900,33.0,65.0,127.0,0,1
901,3912.0,2611.0,3331.0,0,1
902,204.0,72.0,1.0,0,0
903,127.0,52.0,974.0,0,1
904,243.0,242.0,2484.0,0,0
905,204.0,72.0,1.0,0,0
906,204.0,72.0,1.0,0,0
907,348.0,1135.0,2535.0,0,0
908,71.0,495.0,6.0,0,1
909,127.0,52.0,974.0,0,2
910,496.0,6.0,2059.0,0,2
911,1091.0,614.0,225.0,0,1
912,169.0,82.0,23280.0,0,0
913,204.0,72.0,1.0,0,0
914,204.0,72.0,1.0,0,0
915,204.0,72.0,1.0,0,0
916,204.0,72.0,1.0,0,0
917,154.0,40.0,788.0,0,1
918,204.0,72.0,1.0,0,0
919,204.0,72.0,1.0,0,0
920,37.0,120.0,74.0,0,1
921,204.0,72.0,1.0,0,0
922,31.0,414.0,1191.0,0,2
923,127.0,52.0,974.0,0,1
924,204.0,72.0,1.0,0,0
925,80621.0,198.0,687.0,1,1
926,204.0,72.0,1.0,0,1
927,204.0,72.0,1.0,0,0
928,889.0,301.0,1424.0,0,2
929,127.0,52.0,974.0,0,1
930,343.0,264.0,755.0,0,2
931,156.0,54.0,172.0,0,2
932,3238.0,452.0,3431.0,0,1
933,127.0,52.0,974.0,0,1
934,1989.0,350.0,13765.0,0,0
935,389.0,5.0,166.0,0,1
936,4052.0,1.0,9.0,0,1
937,397.0,2479.0,15486.0,0,2
938,97.0,60.0,1828.0,0,1
939,3131.0,1.0,18.0,0,1
940,312.0,456.0,608.0,0,1
941,1525.0,430.0,1797.0,0,1
942,49.0,519.0,3876.0,0,0
943,1.0,1.0,0.0,0,2
944,278.0,245.0,3681.0,0,2
945,13.0,78.0,137.0,0,1
946,1.0,1.0,2.0,0,2
947,25.0,24.0,91.0,0,2
948,0.0,26.0,9.0,0,1
949,2443.0,4913.0,1855.0,0,1
950,651.0,147.0,5508.0,0,2
951,90.0,666.0,551.0,0,1
952,1786.0,105.0,887.0,0,2
953,7877.0,8655.0,284487.0,0,2
954,2443.0,4913.0,1855.0,0,2
955,201.0,722.0,49.0,0,1
956,74.0,3.0,99.0,0,1
957,1036.0,0.0,8.0,0,1
958,2701.0,199.0,223.0,0,2
959,1281.0,25.0,72.0,0,1
960,904.0,68.0,116.0,0,0
961,9213.0,5.0,19.0,0,1
962,68.0,5.0,1.0,0,1
963,2499.0,400.0,183.0,0,1
964,2340.0,2207.0,2176.0,0,1
965,2340.0,2207.0,2176.0,0,1
966,13.0,53.0,62.0,0,2
967,13.0,12.0,37.0,0,1
968,2955.0,53.0,232.0,0,1
969,3210.0,1.0,28.0,0,1
970,320.0,16.0,5624.0,0,2
971,7.0,1.0,1.0,0,1
972,4435.0,4881.0,20312.0,0,2
973,1777.0,4588.0,359.0,0,1
974,74.0,3.0,99.0,0,1
975,501.0,80.0,1107.0,0,2
976,126.0,176.0,667.0,0,2
977,29.0,0.0,12.0,0,1
978,1.0,0.0,0.0,0,2
979,1739.0,1748.0,9816.0,0,1
980,1739.0,1748.0,9816.0,0,1
981,42.0,120.0,325.0,0,1
982,1739.0,1748.0,9816.0,0,1
983,97.0,175.0,1042.0,0,1
984,1739.0,1748.0,9816.0,0,1
985,1739.0,1748.0,9816.0,0,1
986,1739.0,1748.0,9816.0,0,1
987,3518.0,1114.0,641.0,0,1
988,4279.0,3.0,3.0,0,1
989,5021.0,99.0,48610.0,0,2
990,5366.0,927.0,34484.0,0,1
991,540.0,1292.0,139.0,0,1
992,156.0,1250.0,2110.0,0,2
993,876.0,447.0,2276.0,0,1
994,20.0,232.0,43.0,0,1
995,7.0,75.0,31.0,0,2
996,59416.0,1058.0,23385.0,0,2
997,7687.0,2322.0,83966.0,0,1
998,1873.0,75.0,676.0,0,1
999,625.0,129.0,14.0,0,1
1000,178.0,645.0,2234.0,0,1
1001,4.0,28.0,9.0,0,2
1002,82.0,321.0,46911.0,0,1
1003,219.0,101.0,903.0,0,2
1004,6.0,60.0,115.0,0,1
1005,9677.0,3266.0,2702.0,0,1
1006,13.0,172.0,851.0,0,1
1007,253.0,13.0,597.0,0,2
1008,5466.0,4323.0,424.0,0,2
1009,876.0,1385.0,428.0,0,1
1010,19.0,7.0,15.0,0,2
1011,5342.0,256.0,873.0,0,2
1012,21.0,148.0,378.0,0,2
1013,30.0,42.0,686.0,0,1
1014,846.0,4230.0,5208.0,0,2
1015,15604.0,9.0,1.0,0,1
1016,625.0,129.0,14.0,0,1
1017,151.0,26.0,45.0,0,2
1018,153.0,0.0,0.0,0,2
1019,1154.0,87.0,364.0,0,1
1020,78780.0,46656.0,120853.0,0,1
1021,171.0,342.0,51.0,0,1
1022,1935.0,2166.0,626.0,0,2
1023,1153.0,31.0,3954.0,0,2
1024,175.0,265.0,286.0,0,1
1025,25.0,1.0,1.0,0,2
1026,82.0,321.0,46911.0,0,1
1027,39.0,271.0,329.0,0,2
1028,47.0,256.0,1235.0,0,1
1029,1036.0,0.0,8.0,0,1
1030,3001.0,1007.0,75534.0,0,1
1031,3309.0,1976.0,201.0,0,1
1032,253.0,13.0,597.0,0,2
1033,4309.0,941.0,4839.0,0,2
1034,2171.0,310.0,4098.0,0,1
1035,1877.0,1454.0,33.0,0,1
1036,6342.0,328.0,11127.0,0,1
1037,3910.0,1.0,10.0,0,1
1038,2596.0,781.0,18349.0,0,2
1039,210.0,52.0,1677.0,0,1
1040,61.0,19.0,2854.0,0,0
1041,12.0,44.0,277.0,0,1
1042,3309.0,1976.0,201.0,0,1
1043,6.0,20.0,129.0,0,2
1044,24.0,4.0,59.0,0,1
1045,4237.0,2942.0,126176.0,0,1
1046,0.0,13.0,11.0,0,1
1047,6.0,20.0,129.0,0,2
1048,904.0,1.0,5.0,0,1
1049,2141.0,1081.0,7306.0,0,1
1050,1094.0,161.0,59.0,0,1
1051,9798.0,3337.0,193.0,0,1
1052,11.0,45.0,4.0,0,1
1053,3.0,64.0,38.0,0,2
1054,2750.0,2079.0,4875.0,0,2
1055,4154.0,76.0,45.0,0,1
1056,3508.0,0.0,0.0,0,1
1057,2158.0,1.0,3.0,0,1
1058,8476.0,35.0,391.0,0,1
1059,1.0,0.0,0.0,0,2
1060,1094.0,161.0,59.0,0,1
1061,75.0,159.0,1031.0,0,1
1062,12.0,44.0,277.0,0,1
1063,331.0,31.0,1490.0,0,2
1064,235.0,348.0,1379.0,0,1
1065,17.0,124.0,18.0,0,1
1066,201.0,458.0,282.0,0,2
1067,57.0,9.0,25.0,0,0
1068,5366.0,927.0,34484.0,0,1
1069,4433.0,1211.0,357.0,0,1
1070,1210.0,1294.0,12011.0,0,1
1071,57.0,9.0,25.0,0,1
1072,114.0,139.0,677.0,0,1
1073,74.0,188.0,5213.0,0,2
1074,25.0,30.0,81.0,0,1
1075,1645.0,1669.0,747.0,0,1
1076,889.0,301.0,1424.0,0,1
1077,52.0,264.0,230.0,0,1
1078,309.0,546.0,6311.0,0,1
1079,34.0,145.0,10338.0,0,2
1080,225.0,196.0,210.0,0,1
1081,8691.0,7689.0,83529.0,0,1
1082,1397.0,274.0,5736.0,0,1
1083,3.0,33.0,88.0,0,1
1084,4052.0,1.0,9.0,0,1
1085,1281.0,25.0,72.0,0,1
1086,3131.0,1.0,18.0,0,1
1087,1094.0,4622.0,791.0,0,1
1088,2820.0,56.0,6448.0,0,0
1089,1094.0,4622.0,791.0,0,1
1090,204.0,72.0,1.0,0,1
1091,204.0,72.0,1.0,0,0
1092,1705.0,794.0,6301.0,0,1
1093,92.0,217.0,120.0,0,0
1094,2561.0,797.0,2829.0,0,1
1095,607.0,514.0,1073.0,0,1
1096,1397.0,274.0,5736.0,0,1
1097,925.0,0.0,1.0,0,2
1098,887.0,1985.0,5187.0,0,0
1099,78780.0,46656.0,120853.0,0,1
1100,216616.0,145451.0,79651.0,0,1
1101,2.0,27.0,22.0,0,2
1102,5366.0,927.0,34484.0,0,1
1103,18.0,27.0,103.0,0,1
1104,96.0,455.0,3589.0,0,1
1105,5.0,51.0,71.0,0,2
1106,18.0,94.0,54.0,0,2
1107,90.0,400.0,1878.0,0,1
1108,3.0,33.0,88.0,0,1
1109,203.0,217.0,14310.0,0,1
1110,22408.0,442.0,39583.0,0,1
1111,2183.0,922.0,146.0,0,0
1112,131.0,5.0,4.0,0,1
1113,1187.0,75.0,164.0,0,2
1114,2.0,27.0,7.0,0,2
1115,4.0,57.0,61.0,0,1
1116,1281.0,25.0,72.0,0,1
1117,2524.0,40.0,223.0,0,1
1118,428.0,428.0,1.0,0,1
1119,1288.0,716.0,5457.0,0,1
1120,1607.0,4257.0,1807.0,0,1
1121,334.0,485.0,45706.0,0,0
1122,1036.0,0.0,8.0,0,1
1123,2574.0,210.0,324.0,0,2
1124,556.0,133.0,17475.0,0,2
1125,5.0,5.0,15.0,0,2
1126,1013.0,1170.0,43030.0,0,1
1127,1607.0,4257.0,1807.0,0,1
1128,18172.0,17969.0,6145.0,0,2
1129,2183.0,922.0,146.0,0,1
1130,97.0,4.0,59.0,0,1
1131,3210.0,1.0,28.0,0,1
1132,59.0,297.0,147.0,0,2
1133,630.0,917.0,3764.0,0,1
1134,1404.0,4997.0,67785.0,0,1
1135,403.0,1323.0,992.0,0,1
1136,1281.0,25.0,72.0,0,1
1137,625.0,129.0,14.0,0,1
1138,21.0,148.0,378.0,0,0
1139,2807.0,317.0,160.0,0,1
1140,416.0,487.0,7288.0,0,1
1141,118.0,1.0,6.0,0,2
1142,1281.0,25.0,72.0,0,1
1143,614.0,4822.0,3922.0,0,1
1144,1154.0,87.0,364.0,0,1
1145,5.0,14.0,31.0,0,1
1146,1269.0,1388.0,1445.0,0,2
1147,5366.0,927.0,34484.0,0,1
1148,302.0,762.0,256.0,0,1
1149,2194.0,71.0,0.0,0,2
1150,771.0,2188.0,1903.0,0,2
1151,393.0,416.0,5.0,0,1
1152,95.0,234.0,2550.0,0,1
1153,17121.0,335.0,440.0,0,0
1154,17505.0,65.0,2237.0,0,1
1155,1.0,0.0,0.0,0,2
1156,1007.0,171.0,1146.0,0,1
1157,519.0,5001.0,901.0,0,1
1158,2183.0,922.0,146.0,0,1
1159,416.0,487.0,7288.0,0,0
1160,32.0,179.0,877.0,0,1
1161,846.0,4230.0,5208.0,0,2
1162,241.0,40.0,1386.0,0,2
1163,5.0,4.0,17.0,0,2
1164,96.0,455.0,3589.0,0,1
1165,151.0,26.0,45.0,0,1
1166,178.0,341.0,912.0,0,1
1167,154.0,958.0,1717.0,0,2
1168,58.0,108.0,554.0,0,1
1169,124.0,323.0,96.0,0,1
1170,1154.0,87.0,364.0,0,2
1171,9.0,4.0,6.0,0,2
1172,21.0,148.0,378.0,0,1
1173,3.0,15.0,48.0,0,1
1174,5.0,1.0,3.0,0,1
1175,7732.0,439.0,2302.0,0,1
1176,24.0,235.0,24.0,0,2
1177,416.0,487.0,7288.0,0,0
1178,259.0,100.0,766.0,0,1
1179,4092.0,426.0,19448.0,0,1
1180,361.0,158.0,50.0,0,2
1181,416.0,487.0,7288.0,0,0
1182,27.0,6.0,3.0,0,1
1183,146.0,179.0,243.0,0,0
1184,7384.0,49.0,1491.0,0,2
1185,887.0,1985.0,5187.0,0,0
1186,1969.0,99.0,18.0,0,1
1187,912.0,94.0,222.0,0,1
1188,9213.0,5.0,19.0,0,1
1189,204.0,72.0,1.0,0,0
1190,2018.0,971.0,8513.0,0,1
1191,75.0,159.0,1031.0,0,1
1192,2523.0,7.0,824.0,0,1
1193,247.0,57.0,683.0,0,2
1194,1704.0,1727.0,3161.0,0,1
1195,5275.0,750.0,2845.0,0,1
1196,33.0,11.0,10.0,0,1
1197,65.0,191.0,1702.0,0,1
1198,803.0,183.0,12233.0,0,2
1199,190.0,422.0,26.0,0,1
1200,1.0,11.0,10.0,0,1
1201,1392.0,780.0,960.0,0,2
1202,4990.0,3706.0,9857.0,0,1
1203,274.0,135.0,16255.0,0,1
1204,78780.0,46656.0,120853.0,0,1
1205,87.0,544.0,1086.0,0,1
1206,10.0,1.0,77.0,0,1
1207,0.0,3.0,2.0,0,2
1208,18.0,0.0,13.0,0,2
1209,15.0,122.0,643.0,0,0
1210,4092.0,426.0,19448.0,0,1
1211,96.0,455.0,3589.0,0,0
1212,25.0,1.0,1.0,0,2
1213,747.0,95.0,1013.0,0,1
1214,1566.0,1351.0,525.0,0,1
1215,268.0,19.0,106.0,0,1
1216,887.0,1985.0,5187.0,0,0
1217,23.0,69.0,513.0,0,1
1218,9213.0,5.0,19.0,0,1
1219,274.0,135.0,16255.0,0,1
1220,204.0,299.0,22941.0,0,1
1221,29.0,3.0,36.0,0,1
1222,4150.0,0.0,1803.0,0,1
1223,96.0,455.0,3589.0,0,1
1224,29.0,3.0,36.0,0,1
1225,3309.0,1976.0,201.0,0,0
1226,274.0,135.0,16255.0,0,2
1227,3252.0,402.0,26463.0,0,1
1228,110.0,108.0,753.0,0,2
1229,9.0,114.0,36.0,0,2
1230,9.0,18.0,17.0,0,2
1231,1877.0,1454.0,33.0,0,1
1232,447.0,1496.0,11093.0,0,2
1233,316.0,791.0,10173.0,0,1
1234,6132.0,4736.0,79506.0,0,1
1235,247.0,581.0,21075.0,0,1
1236,3910.0,1.0,10.0,0,1
1237,278.0,245.0,3681.0,0,1
1238,241.0,40.0,1386.0,0,1
1239,280.0,246.0,7198.0,0,1
1240,455.0,202.0,1419.0,0,2
1241,96.0,455.0,3589.0,0,1
1242,3309.0,1976.0,201.0,0,1
1243,190.0,422.0,26.0,0,1
1244,1281.0,25.0,72.0,0,1
1245,94.0,20.0,8.0,0,2
1246,1281.0,25.0,72.0,0,1
1247,1036.0,0.0,8.0,0,1
1248,96.0,455.0,3589.0,0,2
1249,21079.0,2549.0,28136.0,0,2
1250,446.0,260.0,3479.0,0,1
1251,54889.0,13381.0,4496.0,0,1
1252,50.0,79.0,107.0,0,1
1253,1.0,91.0,0.0,0,1
1254,21.0,148.0,378.0,0,2
1255,3116.0,1964.0,127062.0,0,1
1256,1392.0,780.0,960.0,0,0
1257,1255.0,870.0,799.0,0,1
1258,1777.0,4588.0,359.0,0,1
1259,13.0,79.0,65.0,0,2
1260,2109.0,988.0,1673.0,0,1
1261,6239.0,11.0,1502.0,0,2
1262,9798.0,3337.0,193.0,0,1
1263,246.0,183.0,1580.0,0,1
1264,60.0,163.0,32.0,0,1
1265,2750.0,2079.0,4875.0,0,1
1266,68.0,17.0,330.0,0,1
1267,3508.0,0.0,0.0,0,1
1268,6052.0,156.0,298.0,0,1
1269,2158.0,1.0,3.0,0,1
1270,4154.0,76.0,45.0,0,1
1271,1094.0,161.0,59.0,0,1
1272,1.0,0.0,0.0,0,2
1273,259.0,190.0,1350.0,0,2
1274,585.0,500.0,764.0,0,2
1275,2400.0,1127.0,4372.0,0,0
1276,54889.0,13381.0,4496.0,0,2
1277,3168.0,1695.0,92.0,0,1
1278,68.0,5.0,1.0,0,1
1279,37.0,71.0,172.0,0,1
1280,342.0,85.0,4385.0,0,2
1281,17505.0,65.0,2237.0,0,1
1282,581.0,652.0,1455.0,0,2
1283,25.0,183.0,132.0,0,1
1284,622.0,771.0,18486.0,0,2
1285,53578.0,218.0,28865.0,0,1
1286,1994.0,241.0,8456.0,0,0
1287,1154.0,87.0,364.0,0,2
1288,50.0,44.0,11.0,0,2
1289,12.0,236.0,87.0,0,1
1290,4193.0,210.0,5547.0,0,2
1291,16536.0,224.0,71401.0,0,0
1292,2540.0,3387.0,13848.0,0,1
1293,1.0,91.0,0.0,0,1
1294,278.0,245.0,3681.0,0,1
1295,313.0,267.0,3160.0,0,1
1296,454.0,621.0,3440.0,0,1
1297,93.0,549.0,1341.0,0,1
1298,19255.0,5926.0,10248.0,0,1
1299,25.0,30.0,81.0,0,1
1300,98.0,667.0,474.0,0,0
1301,556.0,133.0,17475.0,0,2
1302,1994.0,241.0,8456.0,0,0
1303,101.0,342.0,1722.0,0,1
1304,1281.0,25.0,72.0,0,1
1305,4052.0,1.0,9.0,0,1
1306,1506.0,35.0,1071.0,0,1
1307,7.0,47.0,2.0,0,1
1308,43.0,154.0,442.0,0,1
1309,3131.0,1.0,18.0,0,1
1310,6.0,30.0,41.0,0,1
1311,1091.0,614.0,225.0,0,1
1312,751.0,940.0,1399.0,0,2
1313,66.0,206.0,235.0,0,2
1314,749.0,488.0,6793.0,0,2
1315,4092.0,426.0,19448.0,0,1
1316,25.0,35.0,30.0,0,1
1317,1506.0,35.0,1071.0,0,1
1318,9213.0,5.0,19.0,0,1
1319,274.0,135.0,16255.0,0,1
1320,53578.0,218.0,28865.0,0,1
1321,190.0,422.0,26.0,0,1
1322,482.0,381.0,2795.0,0,2
1323,25.0,35.0,30.0,0,1
1324,274.0,135.0,16255.0,0,1
1325,1873.0,75.0,676.0,0,1
1326,102521.0,1201.0,24073.0,0,2
1327,1994.0,241.0,8456.0,0,0
1328,870.0,1216.0,27.0,0,2
1329,1721.0,5003.0,4803.0,0,1
1330,1281.0,25.0,72.0,0,1
1331,1281.0,25.0,72.0,0,1
1332,4092.0,426.0,19448.0,0,1
1333,274.0,135.0,16255.0,0,2
1334,12.0,79.0,191.0,0,1
1335,175.0,281.0,1629.0,0,1
1336,1506.0,35.0,1071.0,0,1
1337,23.0,29.0,588.0,0,1
1338,274.0,135.0,16255.0,0,1
1339,533.0,0.0,69.0,0,0
1340,78780.0,46656.0,120853.0,0,2
1341,751.0,940.0,1399.0,0,1
1342,7.0,57.0,70.0,0,1
1343,67.0,417.0,283.0,0,2
1344,49.0,72.0,538.0,0,0
1345,9213.0,5.0,19.0,0,1
1346,875.0,934.0,8850.0,0,1
1347,21.0,148.0,378.0,0,2
1348,16536.0,224.0,71401.0,0,1
1349,12.0,79.0,191.0,0,1
1350,117.0,839.0,316.0,0,2
1351,186.0,347.0,5020.0,0,1
1352,645.0,487.0,1178.0,0,2
1353,174.0,309.0,1654.0,0,1
1354,186.0,347.0,5020.0,0,2
1355,14.0,21.0,56.0,0,1
1356,142.0,95.0,3.0,0,0
1357,54.0,146.0,1592.0,0,1
1358,186.0,347.0,5020.0,0,2
1359,1233.0,99.0,7247.0,0,1
1360,1994.0,241.0,8456.0,0,0
1361,0.0,5.0,6.0,0,1
1362,2109.0,988.0,1673.0,0,2
1363,439.0,125.0,49.0,0,1
1364,1281.0,25.0,72.0,0,1
1365,1721.0,5003.0,4803.0,0,2
1366,53578.0,218.0,28865.0,0,2
1367,32.0,104.0,598.0,0,1
1368,243.0,44.0,3840.0,0,2
1369,3210.0,1.0,28.0,0,1
1370,572.0,799.0,70912.0,0,1
1371,82628.0,239.0,1.0,1,1
1372,7132.0,1796.0,1801.0,0,1
1373,1036.0,0.0,8.0,0,1
1374,17505.0,65.0,2237.0,0,2
1375,4150.0,0.0,1803.0,0,2
1376,153.0,0.0,0.0,0,2
1377,1506.0,35.0,1071.0,0,1
1378,601.0,496.0,661.0,0,2
1379,482.0,381.0,2795.0,0,1
1380,1506.0,35.0,1071.0,0,1
1381,1281.0,25.0,72.0,0,1
1382,6.0,26.0,19.0,0,0
1383,6052.0,156.0,298.0,0,1
1384,48.0,35.0,286.0,0,2
1385,5097.0,1318.0,3149.0,0,1
1386,1094.0,161.0,59.0,0,1
1387,1.0,0.0,0.0,0,2
1388,97.0,175.0,1042.0,0,1
1389,93.0,504.0,16.0,0,1
1390,4279.0,3.0,3.0,0,1
1391,1721.0,5003.0,4803.0,0,1
1392,48.0,141.0,4225.0,0,1
1393,4092.0,426.0,19448.0,0,1
1394,1281.0,25.0,72.0,0,1
1395,175.0,274.0,5554.0,0,2
1396,924.0,1450.0,20341.0,0,0
1397,997.0,1312.0,13185.0,0,2
1398,9213.0,5.0,19.0,0,1
1399,366.0,3.0,9047.0,0,2
1400,177.0,1338.0,1053.0,0,2
1401,1216.0,1564.0,19444.0,0,1
1402,40.0,113.0,1899.0,0,2
1403,4.0,20.0,0.0,0,1
1404,375.0,485.0,1717.0,0,1
1405,6.0,32.0,103.0,0,1
1406,1139.0,2232.0,4931.0,0,2
1407,43.0,207.0,141.0,0,2
1408,1154.0,87.0,364.0,0,2
1409,120.0,592.0,1381.0,0,0
1410,21.0,148.0,378.0,0,2
1411,3977144.0,843.0,612.0,1,1
1412,192.0,392.0,1834.0,0,1
1413,9.0,12.0,959.0,0,1
1414,3654.0,944.0,5681.0,0,1
1415,4150.0,0.0,1803.0,0,1
1416,21.0,148.0,378.0,0,2
1417,45.0,41.0,1424.0,0,1
1418,7684.0,232.0,844.0,0,2
1419,527.0,31.0,300.0,0,1
1420,150.0,35.0,144.0,0,1
1421,544.0,289.0,1577.0,0,1
1422,48.0,103.0,289.0,0,2
1423,3980.0,332.0,6577.0,0,1
1424,166.0,119.0,101.0,0,1
1425,6.0,20.0,129.0,0,2
1426,124.0,537.0,89.0,0,1
1427,1.0,14.0,68.0,0,0
1428,601.0,496.0,661.0,0,2
1429,103.0,363.0,11981.0,0,1
1430,601.0,496.0,661.0,0,2
1431,2146.0,691.0,732.0,0,2
